MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
cairo_cup,Vault Qualification Results,NA,BLR,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,Vault Qualification Results,NA,IND,NA,NA,NA,12.933,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,Vault Qualification Results,NA,BRA,NA,NA,NA,14.166,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,P-Bars Qualification Results,NA,UKR,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,6.7,NA
cairo_cup,P-Bars Qualification Results,NA,UZB,NA,NA,NA,NA,14.866,NA,NA,NA,NA,NA,NA,5.9,NA
cairo_cup,P-Bars Qualification Results,NA,COL,NA,NA,NA,NA,14.666,NA,NA,NA,NA,NA,NA,6.7,NA
cairo_cup,P-Bars Qualification Results,NA,CYP,NA,NA,NA,NA,14.633,NA,NA,NA,NA,NA,NA,6,NA
cairo_cup,P-Bars Qualification Results,NA,JPN,NA,NA,NA,NA,14.333,NA,NA,NA,NA,NA,NA,6.3,NA
cairo_cup,P-Bars Qualification Results,NA,FRA,NA,NA,NA,NA,14.333,NA,NA,NA,NA,NA,NA,6.3,NA
cairo_cup,P-Bars Qualification Results,NA,EGY,NA,NA,NA,NA,14.166,NA,NA,NA,NA,NA,NA,6,NA
cairo_cup,P-Bars Qualification Results,NA,TWN,NA,NA,NA,NA,13.966,NA,NA,NA,NA,NA,NA,5.9,NA
cairo_cup,P-Bars Qualification Results,NA,HUN,NA,NA,NA,NA,13.833,NA,NA,NA,NA,NA,NA,5.9,NA
cairo_cup,P-Bars Qualification Results,NA,KAZ,NA,NA,NA,NA,13.733,NA,NA,NA,NA,NA,NA,5.7,NA
cairo_cup,P-Bars Qualification Results,NA,GBR,NA,NA,NA,NA,13.466,NA,NA,NA,NA,NA,NA,5.5,NA
cairo_cup,P-Bars Qualification Results,NA,MEX,NA,NA,NA,NA,13.466,NA,NA,NA,NA,NA,NA,5.9,NA
cairo_cup,P-Bars Qualification Results,NA,BRA,NA,NA,NA,NA,13.433,NA,NA,NA,NA,NA,NA,6,NA
cairo_cup,P-Bars Qualification Results,NA,NOR,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,5.3,NA
cairo_cup,P-Bars Qualification Results,NA,ESP,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA,NA,5.9,NA
cairo_cup,P-Bars Qualification Results,NA,TUR,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA,5.1,NA
cairo_cup,P-Bars Qualification Results,NA,AUS,NA,NA,NA,NA,13.033,NA,NA,NA,NA,NA,NA,6.1,NA
cairo_cup,P-Bars Qualification Results,NA,LTU,NA,NA,NA,NA,12.933,NA,NA,NA,NA,NA,NA,5.6,NA
cairo_cup,P-Bars Qualification Results,NA,ISL,NA,NA,NA,NA,12.866,NA,NA,NA,NA,NA,NA,5.2,NA
cairo_cup,P-Bars Qualification Results,NA,PRT,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,4.3,NA
cairo_cup,P-Bars Qualification Results,NA,BGR,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,5.8,NA
cairo_cup,P-Bars Qualification Results,NA,FIN,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,5.5,NA
cairo_cup,P-Bars Qualification Results,NA,GEO,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,4.8,NA
cairo_cup,P-Bars Qualification Results,NA,GRC,NA,NA,NA,NA,12.266,NA,NA,NA,NA,NA,NA,5.8,NA
cairo_cup,P-Bars Qualification Results,NA,DOM,NA,NA,NA,NA,12.233,NA,NA,NA,NA,NA,NA,5.7,NA
cairo_cup,P-Bars Qualification Results,NA,IND,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,4.7,NA
cairo_cup,P-Bars Qualification Results,NA,CUB,NA,NA,NA,NA,11.666,NA,NA,NA,NA,NA,NA,5.5,NA
cairo_cup,P-Bars Qualification Results,NA,POL,NA,NA,NA,NA,11.166,NA,NA,NA,NA,NA,NA,4.8,NA
cairo_cup,P-Bars Qualification Results,NA,JOR,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,4.6,NA
cairo_cup,P-Bars Qualification Results,NA,SRB,NA,NA,NA,NA,10.466,NA,NA,NA,NA,NA,NA,5.4,NA
cairo_cup,P-Bars Qualification Results,NA,AZE,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,4.5,NA
