MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
baku_cup,Rings Qualification Results,Saleem Naghouj,JOR,NA,NA,13.166,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA
baku_cup,Rings Qualification Results,Dmitry Patanin,KAZ,NA,NA,13.166,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA
baku_cup,Rings Qualification Results,Andreas Toba,DEU,NA,NA,13.166,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA
baku_cup,Rings Qualification Results,Krisztian Balazs,HUN,NA,NA,12.466,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA
baku_cup,Rings Qualification Results,Siavash Siahi Kolankouh,IRN,NA,NA,12.333,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA
baku_cup,Rings Qualification Results,Ally Hamuda Abdullah,MYS,NA,NA,12.033,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA
baku_cup,Rings Qualification Results,Jose Lopez,PRI,NA,NA,11.6,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA
baku_cup,Rings Qualification Results,Stavros Gkinis,GRC,NA,NA,11.5,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA
baku_cup,Rings Qualification Results,Seyed Saman Sadeghi,IRN,NA,NA,10.8,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA
baku_cup,Vault Qualification Results,Shek Wai Hung,HKG,NA,NA,NA,15.166,NA,NA,NA,NA,NA,NA,6,NA,NA
baku_cup,Vault Qualification Results,Harry Hepworth,GBR,NA,NA,NA,14.766,NA,NA,NA,NA,NA,NA,5.6,NA,NA
baku_cup,Vault Qualification Results,Nazar Chepurnyi,UKR,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,5.6,NA,NA
baku_cup,Vault Qualification Results,Muhammad Sharul Aimy,MYS,NA,NA,NA,14.6,NA,NA,NA,NA,NA,NA,5.2,NA,NA
