MEET,NAME,FX,PH,SR,VT,PB,HB,AA,TEAM,ROUND,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
brazil_trophy,João Perdigão,11.5,NA,NA,NA,NA,NA,NA,BRA,Floor Final Results,4.8,NA,NA,NA,NA,NA
brazil_trophy,Juliano Oliva,11.05,NA,NA,NA,NA,NA,NA,BRA,Floor Final Results,5.3,NA,NA,NA,NA,NA
brazil_trophy,Diogo Soares,NA,13.3,NA,NA,NA,NA,NA,BRA,Pommels Final Results,NA,5.9,NA,NA,NA,NA
brazil_trophy,Vitaliy Guimaraes,NA,13.15,NA,NA,NA,NA,NA,BRA,Pommels Final Results,NA,5.3,NA,NA,NA,NA
brazil_trophy,Murilo Pontedura,NA,13.1,NA,NA,NA,NA,NA,BRA,Pommels Final Results,NA,5.4,NA,NA,NA,NA
brazil_trophy,Johnny Oshiro,NA,12.75,NA,NA,NA,NA,NA,BRA,Pommels Final Results,NA,5.3,NA,NA,NA,NA
brazil_trophy,Lucas Bitencourt,NA,11.9,NA,NA,NA,NA,NA,BRA,Pommels Final Results,NA,4.9,NA,NA,NA,NA
brazil_trophy,Diogo Speranza,NA,11.5,NA,NA,NA,NA,NA,BRA,Pommels Final Results,NA,4.4,NA,NA,NA,NA
brazil_trophy,Francisco Barretto,NA,11.3,NA,NA,NA,NA,NA,BRA,Pommels Final Results,NA,5,NA,NA,NA,NA
brazil_trophy,Leonardo Souza,NA,11,NA,NA,NA,NA,NA,BRA,Pommels Final Results,NA,5,NA,NA,NA,NA
brazil_trophy,Yuri Guimarães,NA,NA,13.2,NA,NA,NA,NA,BRA,Rings Final Results,NA,NA,4.9,NA,NA,NA
brazil_trophy,Leonardo Souza,NA,NA,13.1,NA,NA,NA,NA,BRA,Rings Final Results,NA,NA,4.6,NA,NA,NA
brazil_trophy,João Perdigão,NA,NA,13.1,NA,NA,NA,NA,BRA,Rings Final Results,NA,NA,5,NA,NA,NA
brazil_trophy,Gustavo Pereira,NA,NA,12.8,NA,NA,NA,NA,BRA,Rings Final Results,NA,NA,5.1,NA,NA,NA
brazil_trophy,Juliano Oliva,NA,NA,12.8,NA,NA,NA,NA,BRA,Rings Final Results,NA,NA,5.2,NA,NA,NA
brazil_trophy,Felipe Bono,NA,NA,11.8,NA,NA,NA,NA,BRA,Rings Final Results,NA,NA,4.3,NA,NA,NA
brazil_trophy,Guilherme Silva,NA,NA,11.75,NA,NA,NA,NA,BRA,Rings Final Results,NA,NA,4.2,NA,NA,NA
brazil_trophy,Matheus Jorge,NA,NA,10.55,NA,NA,NA,NA,BRA,Rings Final Results,NA,NA,4,NA,NA,NA
brazil_trophy,Yuri Guimarães,NA,NA,NA,14.65,NA,NA,NA,BRA,Vault Final Results,NA,NA,NA,5.6,NA,NA
brazil_trophy,Luis Porto,NA,NA,NA,14.05,NA,NA,NA,BRA,Vault Final Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,Juliano Oliva,NA,NA,NA,14.2,NA,NA,NA,BRA,Vault Final Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,João Perdigão,NA,NA,NA,13.35,NA,NA,NA,BRA,Vault Final Results,NA,NA,NA,4.8,NA,NA
brazil_trophy,Felipe Bono,NA,NA,NA,13.45,NA,NA,NA,BRA,Vault Final Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,Jose Olimpio,NA,NA,NA,13.15,NA,NA,NA,BRA,Vault Final Results,NA,NA,NA,4.8,NA,NA
brazil_trophy,Bernardo Miranda,NA,NA,NA,NA,14,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,5.6,NA
brazil_trophy,Lucas Bitencourt,NA,NA,NA,NA,13.95,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,5.3,NA
brazil_trophy,Yuri Guimarães,NA,NA,NA,NA,13.2,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,5.2,NA
brazil_trophy,Francisco Barretto,NA,NA,NA,NA,13.15,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,5,NA
brazil_trophy,Derick Goulart,NA,NA,NA,NA,13.1,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,5,NA
brazil_trophy,Johnny Oshiro,NA,NA,NA,NA,12.8,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,4.9,NA
brazil_trophy,Diogo Speranza,NA,NA,NA,NA,12.15,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,4.7,NA
brazil_trophy,Gustavo Pereira,NA,NA,NA,NA,10.6,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,4.8,NA
brazil_trophy,Diogo Speranza,NA,NA,NA,NA,NA,13.5,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,5.1
brazil_trophy,Leonardo Souza,NA,NA,NA,NA,NA,13.4,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,5.2
brazil_trophy,Francisco Barretto,NA,NA,NA,NA,NA,13.3,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,5
brazil_trophy,Vitaliy Guimaraes,NA,NA,NA,NA,NA,13.05,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,4.4
brazil_trophy,Arthur Mariano,NA,NA,NA,NA,NA,13,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,5.5
brazil_trophy,Lucas Bitencourt,NA,NA,NA,NA,NA,12.65,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,4.9
brazil_trophy,Gustavo Pereira,NA,NA,NA,NA,NA,9.9,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,4.5
brazil_trophy,Yuri Guimarães,NA,NA,NA,NA,NA,4.9,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,2.6
brazil_trophy,Yuri Guimarães,14.05,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.9,NA,NA,NA,NA,NA
brazil_trophy,Bernardo Miranda,13.45,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.4,NA,NA,NA,NA,NA
brazil_trophy,Juliano Oliva,13.45,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.7,NA,NA,NA,NA,NA
brazil_trophy,Patrick Sampaio,13.3,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.4,NA,NA,NA,NA,NA
brazil_trophy,Luis Porto,13.2,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.7,NA,NA,NA,NA,NA
brazil_trophy,Tomas Florencio,13.1,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.5,NA,NA,NA,NA,NA
brazil_trophy,Leonardo Souza,12.85,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,4.9,NA,NA,NA,NA,NA
brazil_trophy,Felipe Bono,12.5,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5,NA,NA,NA,NA,NA
brazil_trophy,João Perdigão,12.45,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.1,NA,NA,NA,NA,NA
brazil_trophy,Vitaliy Guimaraes,12.45,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.7,NA,NA,NA,NA,NA
brazil_trophy,Lucas Bitencourt,12.05,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,4.6,NA,NA,NA,NA,NA
brazil_trophy,Derick Goulart,11.55,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.1,NA,NA,NA,NA,NA
brazil_trophy,João Vieira,11.2,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.1,NA,NA,NA,NA,NA
brazil_trophy,Jose Olimpio,10.8,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.1,NA,NA,NA,NA,NA
brazil_trophy,Gustavo Pereira,10.5,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,4.8,NA,NA,NA,NA,NA
brazil_trophy,Matheus Jorge,8.8,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,4.7,NA,NA,NA,NA,NA
brazil_trophy,Murilo Pontedura,NA,13,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.5,NA,NA,NA,NA
brazil_trophy,Johnny Oshiro,NA,12.95,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.3,NA,NA,NA,NA
brazil_trophy,Lucas Bitencourt,NA,12.7,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.1,NA,NA,NA,NA
brazil_trophy,Vitaliy Guimaraes,NA,12.55,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.4,NA,NA,NA,NA
brazil_trophy,Diogo Soares,NA,12.55,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.9,NA,NA,NA,NA
brazil_trophy,Francisco Barretto,NA,12.4,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4.6,NA,NA,NA,NA
brazil_trophy,Diogo Speranza,NA,12.35,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4.4,NA,NA,NA,NA
brazil_trophy,Leonardo Souza,NA,12.3,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5,NA,NA,NA,NA
brazil_trophy,Gabriel Barbosa,NA,12.2,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.1,NA,NA,NA,NA
brazil_trophy,Tomas Florencio,NA,11.95,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4.7,NA,NA,NA,NA
brazil_trophy,Luis Porto,NA,11.6,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.1,NA,NA,NA,NA
brazil_trophy,João Perdigão,NA,11.55,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4.3,NA,NA,NA,NA
brazil_trophy,Patrick Sampaio,NA,11,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.2,NA,NA,NA,NA
brazil_trophy,Jose Olimpio,NA,10.4,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4.2,NA,NA,NA,NA
brazil_trophy,Derick Goulart,NA,10.15,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4.1,NA,NA,NA,NA
brazil_trophy,Guilherme Silva,NA,10.1,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4.4,NA,NA,NA,NA
brazil_trophy,Yuri Guimarães,NA,9.95,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.1,NA,NA,NA,NA
brazil_trophy,Gustavo Pereira,NA,8.65,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4,NA,NA,NA,NA
brazil_trophy,Matheus Jorge,NA,8.5,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,3.1,NA,NA,NA,NA
brazil_trophy,Felipe Bono,NA,8.45,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,3.7,NA,NA,NA,NA
brazil_trophy,Diogo Farias,NA,8,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,4.3,NA,NA,NA,NA
brazil_trophy,Gustavo Pereira,NA,NA,13.25,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,5.1,NA,NA,NA
brazil_trophy,Tomas Florencio,NA,NA,12.85,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.5,NA,NA,NA
brazil_trophy,Leonardo Souza,NA,NA,12.4,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.6,NA,NA,NA
brazil_trophy,Juliano Oliva,NA,NA,12.3,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.7,NA,NA,NA
brazil_trophy,Yuri Guimarães,NA,NA,12.3,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.9,NA,NA,NA
brazil_trophy,Felipe Bono,NA,NA,12.15,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.3,NA,NA,NA
brazil_trophy,Guilherme Silva,NA,NA,12.05,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.2,NA,NA,NA
brazil_trophy,João Perdigão,NA,NA,11.35,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,5,NA,NA,NA
brazil_trophy,Patrick Sampaio,NA,NA,11.3,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.7,NA,NA,NA
brazil_trophy,Matheus Jorge,NA,NA,11.15,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.6,NA,NA,NA
brazil_trophy,Derick Goulart,NA,NA,11.1,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,4.3,NA,NA,NA
brazil_trophy,Yuri Guimarães,NA,NA,NA,14.6,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,5.6,NA,NA
brazil_trophy,Tomas Florencio,NA,NA,NA,14.15,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,Felipe Bono,NA,NA,NA,14.15,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,Jose Olimpio,NA,NA,NA,14.1,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,Luis Porto,NA,NA,NA,14.2,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,Juliano Oliva,NA,NA,NA,13.7,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,Patrick Sampaio,NA,NA,NA,13.15,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,4.8,NA,NA
brazil_trophy,Derick Goulart,NA,NA,NA,12.55,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,4.8,NA,NA
brazil_trophy,João Perdigão,NA,NA,NA,12.8,NA,NA,NA,BRA,Vault Qualification Results,NA,NA,NA,5.2,NA,NA
brazil_trophy,Bernardo Miranda,NA,NA,NA,NA,13.9,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.6,NA
brazil_trophy,Yuri Guimarães,NA,NA,NA,NA,13.55,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.3,NA
brazil_trophy,Diogo Speranza,NA,NA,NA,NA,13.5,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5,NA
brazil_trophy,Tomas Florencio,NA,NA,NA,NA,13.45,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.3,NA
brazil_trophy,Lucas Bitencourt,NA,NA,NA,NA,13.15,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.3,NA
brazil_trophy,Johnny Oshiro,NA,NA,NA,NA,13,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,4.9,NA
brazil_trophy,Derick Goulart,NA,NA,NA,NA,12.8,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5,NA
brazil_trophy,Francisco Barretto,NA,NA,NA,NA,12.7,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,4.9,NA
brazil_trophy,Patrick Sampaio,NA,NA,NA,NA,12.55,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.3,NA
brazil_trophy,Gustavo Pereira,NA,NA,NA,NA,12.3,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.1,NA
brazil_trophy,Diogo Farias,NA,NA,NA,NA,12.25,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,4.7,NA
brazil_trophy,Leonardo Souza,NA,NA,NA,NA,12.25,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.4,NA
brazil_trophy,Vitaliy Guimaraes,NA,NA,NA,NA,12.15,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,4.8,NA
brazil_trophy,Luis Porto,NA,NA,NA,NA,12.15,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.1,NA
brazil_trophy,Jose Olimpio,NA,NA,NA,NA,11.75,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,4.2,NA
brazil_trophy,João Perdigão,NA,NA,NA,NA,11.6,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,4.4,NA
brazil_trophy,Gabriel Barbosa,NA,NA,NA,NA,11.55,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,4.8,NA
brazil_trophy,Guilherme Silva,NA,NA,NA,NA,10.85,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,4.3,NA
brazil_trophy,Felipe Bono,NA,NA,NA,NA,8.6,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,3.6,NA
brazil_trophy,Jose Celini,NA,NA,NA,NA,4.65,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,2.2,NA
brazil_trophy,Lucas Bitencourt,NA,NA,NA,NA,NA,13.2,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5
brazil_trophy,Yuri Guimarães,NA,NA,NA,NA,NA,13.05,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5
brazil_trophy,Leonardo Souza,NA,NA,NA,NA,NA,13,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.2
brazil_trophy,Arthur Mariano,NA,NA,NA,NA,NA,12.9,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.8
brazil_trophy,Diogo Speranza,NA,NA,NA,NA,NA,12.4,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.2
brazil_trophy,Francisco Barretto,NA,NA,NA,NA,NA,12.35,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5
brazil_trophy,Gustavo Pereira,NA,NA,NA,NA,NA,12.35,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.2
brazil_trophy,Vitaliy Guimaraes,NA,NA,NA,NA,NA,12.3,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,4.4
brazil_trophy,Tomas Florencio,NA,NA,NA,NA,NA,12.05,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.3
brazil_trophy,Patrick Sampaio,NA,NA,NA,NA,NA,11.95,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.4
brazil_trophy,Bernardo Miranda,NA,NA,NA,NA,NA,11.4,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.3
brazil_trophy,Diogo Farias,NA,NA,NA,NA,NA,11.2,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,4.5
brazil_trophy,João Perdigão,NA,NA,NA,NA,NA,10.95,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,4.2
brazil_trophy,Gabriel Barbosa,NA,NA,NA,NA,NA,10.9,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,4.4
brazil_trophy,Derick Goulart,NA,NA,NA,NA,NA,10.35,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,3.8
brazil_trophy,Felipe Bono,NA,NA,NA,NA,NA,10.35,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,4.6
brazil_trophy,Matheus Jorge,NA,NA,NA,NA,NA,9.85,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,4.3
british_champs,Joe Fraser,13.8,14.45,13.65,14.15,14.6,14.25,84.9,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Jake Jarman,14.6,14.4,12.75,14.05,14.65,13.9,84.35,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Courtney Tulloch,13.4,12.5,14.3,14.2,13.75,12,80.15,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Reuben Ward,13.1,14.05,12.75,13.75,13.3,13,79.95,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Adam Tobin,13.4,11.3,12.1,14.65,13.95,12.75,78.15,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Luke Whitehouse,12.7,11.55,13.65,13.95,12.7,12.95,77.5,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Cameron Lynn,13.3,13.15,12.75,12.5,13.25,12.5,77.45,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Oakley Banks,13.2,11.35,12.75,14.15,13,12.2,76.65,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Joe Cemlyn-Jones,10.45,12.05,13.55,12.8,14.05,13.05,75.95,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Patrick Watkinson,12.6,13.95,11.75,13.2,11.35,13.1,75.95,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Remell Robinson-Bailey,13.2,9.55,13,14.15,12.45,12.8,75.15,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Sam Mostowfi,13.65,10.15,12.35,14.6,12.65,11.55,74.95,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Jacob Edwards,13.2,10.85,12.45,13.3,12.25,12.45,74.5,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Hamish Carter,12.15,10.65,12.45,13.15,13.25,12.3,73.95,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Charlie Harvey-Lloyd,11.15,10.5,12.35,13.2,12.8,13.2,73.2,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Euan McLellan,12.3,10.35,12.6,12.6,12.55,12.55,72.95,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Ryan Cirino,12.6,11.55,12.5,13.35,12.1,10.7,72.8,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Finlay Morgan,12.2,12.55,11.2,13.05,11.75,11.7,72.45,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Iwan Scrivens,11.55,12.8,11.65,12.85,12.45,10.2,71.5,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Thomas Jones,12.1,11.2,11.55,13.4,11.45,11.6,71.3,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Theo-Amari Ochana,12.3,8.75,12.4,13.15,12.1,11.65,70.35,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Samuel Ghinn,12.75,11.1,11.9,14.2,11,9.25,70.2,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Henry Lewis,12.25,8.8,12.6,13.65,11.55,11,69.85,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Joshua Porter,11.15,10.6,11.35,12.7,11.35,12.7,69.85,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Henry Brooker,12.55,6.6,11.9,14.2,11.2,12.5,68.95,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Luke Marsh,12.3,11.4,12.65,12.75,10.4,9.45,68.95,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Felix Coomber,12.15,11.85,7.6,13.25,11.05,11.3,67.2,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Euan Cox,13,3.7,12.2,12.7,12.9,10.95,65.45,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,James Hall,13.25,11.6,13.3,NA,13.7,13.45,65.3,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Ryan Owen,NA,8.4,11.9,12.95,11.6,13,57.85,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Max Whitlock,NA,15.5,NA,NA,14.15,13.1,42.75,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Alexander Yolshina-Cash,NA,11.55,NA,NA,13.3,11.9,36.75,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Jake Johnson,NA,NA,11.55,12.75,11.85,NA,36.15,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Pacey Foster,NA,2.3,11.3,NA,9.1,7.6,30.3,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Harry Hepworth,NA,NA,14.65,NA,13.25,NA,27.9,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Danny Crouch,NA,12,NA,NA,NA,NA,12,GBR,Senior All-Around Results,NA,NA,NA,NA,NA,NA
british_champs,Jake Jarman,14.3,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,6.6,NA,NA,NA,NA,NA
british_champs,Joe Fraser,14.2,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,6,NA,NA,NA,NA,NA
british_champs,Sam Mostowfi,13.8,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,5.8,NA,NA,NA,NA,NA
british_champs,Oakley Banks,13.7,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,5.7,NA,NA,NA,NA,NA
british_champs,Cameron Lynn,13.65,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,5.6,NA,NA,NA,NA,NA
british_champs,Remell Robinson-Bailey,13.05,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,5.7,NA,NA,NA,NA,NA
british_champs,Adam Tobin,13,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,5.5,NA,NA,NA,NA,NA
british_champs,James Hall,12.9,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,5.8,NA,NA,NA,NA,NA
british_champs,Jacob Edwards,12.85,NA,NA,NA,NA,NA,NA,GBR,Senior Floor Final Results,5.8,NA,NA,NA,NA,NA
british_champs,Max Whitlock,NA,15.25,NA,NA,NA,NA,NA,GBR,Senior Pommels Final Results,NA,6.8,NA,NA,NA,NA
british_champs,Jake Jarman,NA,14.15,NA,NA,NA,NA,NA,GBR,Senior Pommels Final Results,NA,5.9,NA,NA,NA,NA
british_champs,Joe Fraser,NA,13.95,NA,NA,NA,NA,NA,GBR,Senior Pommels Final Results,NA,6,NA,NA,NA,NA
british_champs,Reuben Ward,NA,13.9,NA,NA,NA,NA,NA,GBR,Senior Pommels Final Results,NA,5.7,NA,NA,NA,NA
british_champs,Patrick Watkinson,NA,13.25,NA,NA,NA,NA,NA,GBR,Senior Pommels Final Results,NA,5.5,NA,NA,NA,NA
british_champs,Cameron Lynn,NA,13.15,NA,NA,NA,NA,NA,GBR,Senior Pommels Final Results,NA,5.9,NA,NA,NA,NA
british_champs,Iwan Scrivens,NA,13,NA,NA,NA,NA,NA,GBR,Senior Pommels Final Results,NA,4.9,NA,NA,NA,NA
british_champs,Finlay Morgan,NA,12.1,NA,NA,NA,NA,NA,GBR,Senior Pommels Final Results,NA,4.4,NA,NA,NA,NA
british_champs,Harry Hepworth,NA,NA,14.65,NA,NA,NA,NA,GBR,Senior Rings Final Results,NA,NA,5.8,NA,NA,NA
british_champs,Courtney Tulloch,NA,NA,14.6,NA,NA,NA,NA,GBR,Senior Rings Final Results,NA,NA,6.1,NA,NA,NA
british_champs,James Hall,NA,NA,13.75,NA,NA,NA,NA,GBR,Senior Rings Final Results,NA,NA,5.4,NA,NA,NA
british_champs,Luke Whitehouse,NA,NA,13.05,NA,NA,NA,NA,GBR,Senior Rings Final Results,NA,NA,5,NA,NA,NA
british_champs,Joe Cemlyn-Jones,NA,NA,12.95,NA,NA,NA,NA,GBR,Senior Rings Final Results,NA,NA,5.3,NA,NA,NA
british_champs,Oakley Banks,NA,NA,12.75,NA,NA,NA,NA,GBR,Senior Rings Final Results,NA,NA,4.3,NA,NA,NA
