team,names,total
V393,NA,255.375
V4123,NA,255.375
V5604,NA,255.375
V607,NA,255.375
V6073,NA,255.375
V616,NA,255.375
V617,NA,255.375
V618,NA,255.375
V619,NA,255.375
V630,NA,255.375
V8353,NA,255.375
V2559,NA,255.37083333333337
V4071,NA,255.37083333333337
V1231,NA,255.3625
V1637,NA,255.3625
V4055,NA,255.3625
V4104,NA,255.3625
V5938,NA,255.3625
V749,NA,255.3625
V4283,NA,255.3625
V1172,NA,255.35833333333335
V4145,NA,255.35833333333335
V4995,NA,255.35833333333335
V5999,NA,255.35833333333335
V7131,NA,255.35833333333335
V1375,NA,255.35833333333332
V3881,NA,255.35
V5594,NA,255.35
V836,NA,255.35
V839,NA,255.35
V840,NA,255.35
V841,NA,255.35
V1688,NA,255.35
V401,NA,255.35
V402,NA,255.35
V403,NA,255.35
V4161,NA,255.35
V4663,NA,255.35
V4706,NA,255.35
V6001,NA,255.35
V661,NA,255.35
V662,NA,255.35
V663,NA,255.35
V664,NA,255.35
V1687,NA,255.34583333333333
V2290,NA,255.34583333333333
V731,NA,255.34583333333333
V1095,NA,255.3375
V1166,NA,255.3375
V1213,NA,255.3375
V1514,NA,255.3375
V2260,NA,255.3375
V2363,NA,255.3375
V6027,NA,255.3375
V912,NA,255.3375
V1036,NA,255.33333333333337
V1326,NA,255.33333333333337
V2079,NA,255.33333333333337
V3011,NA,255.33333333333337
V4573,NA,255.325
V1755,NA,255.325
V1760,NA,255.325
V1764,NA,255.325
V2092,NA,255.325
V3941,NA,255.325
V4255,NA,255.325
V4260,NA,255.325
V4264,NA,255.325
V4336,NA,255.325
V4585,NA,255.325
V4676,NA,255.325
V5230,NA,255.325
V580,NA,255.325
V585,NA,255.325
V589,NA,255.325
V6951,NA,255.325
V7054,NA,255.325
V7136,NA,255.325
V744,NA,255.325
V965,NA,255.325
V983,NA,255.325
V5581,NA,255.32083333333335
V1553,NA,255.3125
V2149,NA,255.3125
V1934,NA,255.30833333333337
V2653,NA,255.30833333333337
V5284,NA,255.30833333333337
V573,NA,255.30833333333337
V579,NA,255.30833333333337
V584,NA,255.30833333333337
V588,NA,255.30833333333337
V4390,NA,255.3083333333333
V109,NA,255.3
V110,NA,255.3
V111,NA,255.3
V116,NA,255.3
V117,NA,255.3
V122,NA,255.3
V1695,NA,255.3
V1698,NA,255.3
V1699,NA,255.3
V1700,NA,255.3
V4248,NA,255.3
V4630,NA,255.3
V7144,NA,255.3
V880,NA,255.3
V900,NA,255.3
V921,NA,255.3
V926,NA,255.3
V93,NA,255.3
V930,NA,255.3
V94,NA,255.3
V95,NA,255.3
V96,NA,255.3
V2318,NA,255.3
V4699,NA,255.3
V4966,NA,255.29583333333332
V1020,NA,255.2875
V1863,NA,255.2875
V2592,NA,255.2875
V2938,NA,255.2875
V4558,NA,255.2875
V4753,NA,255.2875
V5207,NA,255.2875
V5956,NA,255.2875
V7013,NA,255.2875
V1329,NA,255.28333333333333
V1765,NA,255.28333333333333
V2680,NA,255.28333333333333
V213,NA,255.275
V229,NA,255.275
V230,NA,255.275
V231,NA,255.275
V4782,NA,255.275
V4808,NA,255.275
V1789,NA,255.27083333333331
V1835,NA,255.27083333333331
V1175,NA,255.2625
V1176,NA,255.2625
V1177,NA,255.2625
V1178,NA,255.2625
V1045,NA,255.2625
V1273,NA,255.2625
V1557,NA,255.2625
V1580,NA,255.2625
V2101,NA,255.2625
V2524,NA,255.2625
V2681,NA,255.2625
V297,NA,255.2625
V299,NA,255.2625
V300,NA,255.2625
V301,NA,255.2625
V302,NA,255.2625
V4032,NA,255.2625
V4129,NA,255.2625
V4205,NA,255.2625
V4291,NA,255.2625
V4562,NA,255.2625
V4598,NA,255.2625
V5141,NA,255.2625
V542,NA,255.2625
V544,NA,255.2625
V545,NA,255.2625
V546,NA,255.2625
V547,NA,255.2625
V954,NA,255.2625
V2725,NA,255.25833333333333
V3040,NA,255.25833333333333
V1026,NA,255.25
V1031,NA,255.25
V1035,NA,255.25
V1546,NA,255.25
V1860,NA,255.25
V2172,NA,255.25
V2536,NA,255.25
V4013,NA,255.25
V4965,NA,255.25
V674,NA,255.25
V9457,NA,255.25
V2894,NA,255.24583333333337
V7040,NA,255.24583333333337
V7180,NA,255.24583333333337
V1067,NA,255.2375
V1507,NA,255.2375
V2071,NA,255.2375
V2221,NA,255.2375
V2886,NA,255.2375
V2895,NA,255.2375
V2941,NA,255.2375
V413,NA,255.2375
V4580,NA,255.2375
V4697,NA,255.2375
V5128,NA,255.2375
V993,NA,255.2375
V4435,NA,255.23333333333335
V4894,NA,255.23333333333335
V737,NA,255.23333333333335
V5603,NA,255.225
V629,NA,255.225
V1004,NA,255.225
V1117,NA,255.225
V1122,NA,255.225
V1126,NA,255.225
V1670,NA,255.225
V2058,NA,255.225
V307,NA,255.225
V4070,NA,255.225
V5133,NA,255.225
V6072,NA,255.225
V8352,NA,255.225
V4695,NA,255.22083333333333
V4921,NA,255.22083333333333
V1230,NA,255.2125
V1232,NA,255.2125
V1241,NA,255.2125
V1242,NA,255.2125
V1243,NA,255.2125
V1244,NA,255.2125
V1276,NA,255.2125
V1384,NA,255.2125
V1636,NA,255.2125
V1716,NA,255.2125
V2061,NA,255.2125
V2194,NA,255.2125
V1059,NA,255.2125
V4360,NA,255.2125
V1205,NA,255.20833333333337
V3958,NA,255.20833333333337
V3973,NA,255.20833333333337
V3979,NA,255.20833333333337
V3984,NA,255.20833333333337
V3988,NA,255.20833333333337
V4568,NA,255.20833333333337
V4994,NA,255.20833333333337
V7130,NA,255.20833333333337
V1374,NA,255.20833333333331
V5573,NA,255.2
V5586,NA,255.2
V5593,NA,255.2
V3010,NA,255.2
V4025,NA,255.2
V4222,NA,255.2
V4557,NA,255.2
V5787,NA,255.2
V2289,NA,255.19583333333333
V2814,NA,255.19583333333333
V338,NA,255.19583333333333
V344,NA,255.19583333333333
V349,NA,255.19583333333333
V353,NA,255.19583333333333
V730,NA,255.19583333333333
V1566,NA,255.1875
V1567,NA,255.1875
V1568,NA,255.1875
V1569,NA,255.1875
V1801,NA,255.1875
V2362,NA,255.1875
V2897,NA,255.1875
V4002,NA,255.1875
V5512,NA,255.1875
V5948,NA,255.1875
V1931,NA,255.18333333333337
V5206,NA,255.18333333333337
V1055,NA,255.175
V1171,NA,255.175
V1644,NA,255.175
V1754,NA,255.175
V1759,NA,255.175
V1763,NA,255.175
V2091,NA,255.175
V2094,NA,255.175
V2228,NA,255.175
V322,NA,255.175
V3880,NA,255.175
V3940,NA,255.175
V3960,NA,255.175
V3981,NA,255.175
V3986,NA,255.175
V3990,NA,255.175
V4254,NA,255.175
V4259,NA,255.175
V4263,NA,255.175
V5946,NA,255.175
V7053,NA,255.175
V7210,NA,255.175
V4139,NA,255.175
V5229,NA,255.175
V1229,NA,255.17083333333335
V1747,NA,255.17083333333335
V2608,NA,255.17083333333335
V6055,NA,255.17083333333335
V1831,NA,255.17083333333332
V4406,NA,255.17083333333332
V4849,NA,255.17083333333332
V2156,NA,255.1625
V1146,NA,255.1625
V1148,NA,255.1625
V1149,NA,255.1625
V1150,NA,255.1625
V1151,NA,255.1625
V4020,NA,255.1625
V4923,NA,255.1625
V5117,NA,255.1625
V5876,NA,255.1625
V1094,NA,255.15833333333333
V4389,NA,255.15833333333333
V513,NA,255.15833333333333
V5283,NA,255.15833333333333
V1838,NA,255.15
V7143,NA,255.15
V899,NA,255.15
V920,NA,255.15
V925,NA,255.15
V929,NA,255.15
V2317,NA,255.15
V4273,NA,255.15
V1088,NA,255.1375
V997,NA,255.1375
V1019,NA,255.1375
V1708,NA,255.1375
V1862,NA,255.1375
V2937,NA,255.1375
V2943,NA,255.1375
V2951,NA,255.1375
V309,NA,255.1375
V3233,NA,255.1375
V4038,NA,255.1375
V4333,NA,255.1375
V5955,NA,255.1375
V7012,NA,255.1375
V2754,NA,255.13333333333333
V4008,NA,255.13333333333333
V1657,NA,255.125
V1718,NA,255.125
V3997,NA,255.125
V4405,NA,255.125
V4606,NA,255.125
V5240,NA,255.125
V5572,NA,255.125
V7637,NA,255.125
V7665,NA,255.125
V1834,NA,255.12083333333337
V2709,NA,255.12083333333337
V4187,NA,255.12083333333337
V7246,NA,255.12083333333337
V10173,NA,255.1125
V1272,NA,255.1125
V1286,NA,255.1125
V1579,NA,255.1125
V1605,NA,255.1125
V2906,NA,255.1125
V2907,NA,255.1125
V2908,NA,255.1125
V2909,NA,255.1125
V3049,NA,255.1125
V3894,NA,255.1125
V4290,NA,255.1125
V4721,NA,255.1125
V487,NA,255.1125
V488,NA,255.1125
V489,NA,255.1125
V490,NA,255.1125
V5140,NA,255.1125
V863,NA,255.1125
V871,NA,255.1125
V878,NA,255.1125
V3039,NA,255.10833333333332
V4604,NA,255.10833333333332
V1025,NA,255.1
V1030,NA,255.1
V1034,NA,255.1
V1516,NA,255.1
V1545,NA,255.1
V310,NA,255.1
V311,NA,255.1
V312,NA,255.1
V4171,NA,255.1
V4195,NA,255.1
V4197,NA,255.1
V4198,NA,255.1
V4199,NA,255.1
V4200,NA,255.1
V4608,NA,255.1
V7042,NA,255.1
V8029,NA,255.1
V9456,NA,255.1
V4361,NA,255.09583333333333
V4614,NA,255.09583333333333
V7039,NA,255.09583333333333
V1156,NA,255.0875
V2116,NA,255.0875
V2553,NA,255.0875
V2885,NA,255.0875
V4696,NA,255.0875
V4434,NA,255.08333333333337
V1116,NA,255.075
V1121,NA,255.075
V1125,NA,255.075
V2893,NA,255.075
V3322,NA,255.075
V4689,NA,255.075
V4757,NA,255.075
V4786,NA,255.075
V4794,NA,255.075
V7963,NA,255.075
V518,NA,255.07083333333333
V522,NA,255.07083333333333
V1006,NA,255.0625
V1007,NA,255.0625
V1008,NA,255.0625
V1009,NA,255.0625
V1097,NA,255.0625
V1098,NA,255.0625
V1099,NA,255.0625
V1100,NA,255.0625
V1383,NA,255.0625
V1517,NA,255.0625
V1518,NA,255.0625
V1519,NA,255.0625
V2189,NA,255.0625
V2238,NA,255.0625
V3952,NA,255.0625
V3961,NA,255.0625
V3962,NA,255.0625
V3963,NA,255.0625
V3964,NA,255.0625
V3999,NA,255.0625
V4658,NA,255.0625
V4683,NA,255.0625
V5662,NA,255.0625
V686,NA,255.0625
V7104,NA,255.0625
V941,NA,255.0625
V964,NA,255.0625
V10171,NA,255.05833333333337
V1371,NA,255.05833333333337
V1057,NA,255.05
V1060,NA,255.05
V1061,NA,255.05
V1062,NA,255.05
V1228,NA,255.05
V1278,NA,255.05
V1381,NA,255.05
V1773,NA,255.05
V2679,NA,255.05
V4127,NA,255.05
V5786,NA,255.05
V6025,NA,255.05
V7599,NA,255.05
V1187,NA,255.04583333333335
V4289,NA,255.04583333333332
V1648,NA,255.0375
V2993,NA,255.0375
V6011,NA,255.0375
V428,NA,255.0375
V4749,NA,255.0375
V5511,NA,255.0375
V572,NA,255.0375
V6293,NA,255.0375
V8001,NA,255.0375
V5205,NA,255.03333333333333
V1419,NA,255.025
V1619,NA,255.025
V1627,NA,255.025
V1656,NA,255.025
V2724,NA,255.025
V3959,NA,255.025
V3980,NA,255.025
V3985,NA,255.025
V3989,NA,255.025
V4156,NA,255.025
V5945,NA,255.025
V7179,NA,255.025
V956,NA,255.025
V1536,NA,255.025
V1844,NA,255.02083333333337
V3320,NA,255.02083333333337
V4792,NA,255.02083333333337
V5619,NA,255.02083333333337
V6054,NA,255.02083333333337
V7153,NA,255.02083333333337
V727,NA,255.02083333333337
V1328,NA,255.0125
V1494,NA,255.0125
V2070,NA,255.0125
V2657,NA,255.0125
V4346,NA,255.0125
V4922,NA,255.0125
V5208,NA,255.0125
V5875,NA,255.0125
V597,NA,255.0125
V599,NA,255.0125
V600,NA,255.0125
V601,NA,255.0125
V602,NA,255.0125
V1219,NA,255.00833333333333
V2168,NA,255.00833333333333
V2345,NA,255.00833333333333
V5944,NA,255.00833333333333
V1158,NA,255
V1719,NA,255
V1720,NA,255
V1721,NA,255
V1979,NA,255
V4560,NA,255
V4795,NA,255
V4796,NA,255
V4797,NA,255
V4798,NA,255
V5222,NA,255
V7165,NA,255
V8542,NA,255
V2949,NA,254.99583333333337
V5217,NA,254.99583333333337
V5255,NA,254.99583333333337
V5714,NA,254.99583333333337
V2950,NA,254.9875
V3232,NA,254.9875
V3923,NA,254.9875
V4115,NA,254.9875
V4332,NA,254.9875
V5684,NA,254.9875
V615,NA,254.9875
V636,NA,254.9875
V641,NA,254.9875
V645,NA,254.9875
V957,NA,254.9875
V958,NA,254.9875
V959,NA,254.9875
V4898,NA,254.9875
V2067,NA,254.98333333333335
V2753,NA,254.98333333333335
V4044,NA,254.98333333333335
V658,NA,254.98333333333335
V1416,NA,254.975
V1422,NA,254.975
V1427,NA,254.975
V1431,NA,254.975
V5239,NA,254.975
V882,NA,254.975
V884,NA,254.975
V885,NA,254.975
V886,NA,254.975
V887,NA,254.975
V1634,NA,254.975
V4048,NA,254.975
V4111,NA,254.975
V4605,NA,254.975
V4772,NA,254.975
V4851,NA,254.975
V657,NA,254.975
V7636,NA,254.975
V1654,NA,254.97083333333336
V2708,NA,254.97083333333336
V2542,NA,254.97083333333333
V4054,NA,254.97083333333333
V4331,NA,254.97083333333333
V613,NA,254.97083333333333
V628,NA,254.97083333333333
V634,NA,254.97083333333333
V639,NA,254.97083333333333
V643,NA,254.97083333333333
V10172,NA,254.9625
V1285,NA,254.9625
V1658,NA,254.9625
V1659,NA,254.9625
V1660,NA,254.9625
V2883,NA,254.9625
V3048,NA,254.9625
V5742,NA,254.9625
V1890,NA,254.95833333333337
V2598,NA,254.95833333333337
V5321,NA,254.95833333333337
V7064,NA,254.95833333333337
V7163,NA,254.95833333333337
V1792,NA,254.95
V1802,NA,254.95
V1803,NA,254.95
V1804,NA,254.95
V1976,NA,254.95
V2876,NA,254.95
V3931,NA,254.95
V4144,NA,254.95
V4170,NA,254.95
V4226,NA,254.95
V4592,NA,254.95
V5162,NA,254.95
V534,NA,254.95
V5423,NA,254.95
V681,NA,254.95
V6955,NA,254.95
V7046,NA,254.95
V7248,NA,254.95
V4656,NA,254.94583333333333
V2315,NA,254.9375
V2552,NA,254.9375
V337,NA,254.9375
V627,NA,254.9375
V859,NA,254.9375
V9411,NA,254.9375
V966,NA,254.9375
V968,NA,254.9375
V969,NA,254.9375
V970,NA,254.9375
V971,NA,254.9375
V9821,NA,254.9375
V2090,NA,254.93333333333337
V6961,NA,254.93333333333337
V7102,NA,254.93333333333337
V8351,NA,254.93333333333337
V1051,NA,254.925
V2996,NA,254.925
V3321,NA,254.925
V3938,NA,254.925
V4000,NA,254.925
V4288,NA,254.925
V4793,NA,254.925
V4833,NA,254.925
V5282,NA,254.925
V6950,NA,254.925
V6967,NA,254.925
V7207,NA,254.925
V7962,NA,254.925
V976,NA,254.925
V1886,NA,254.92083333333335
V2663,NA,254.92083333333335
V6071,NA,254.92083333333335
V748,NA,254.92083333333335
V1284,NA,254.92083333333332
V4904,NA,254.92083333333332
V7435,NA,254.92083333333332
V2188,NA,254.9125
V4065,NA,254.9125
V732,NA,254.9125
V1528,NA,254.9125
V1565,NA,254.9125
V1607,NA,254.9125
V2160,NA,254.9125
V3084,NA,254.9125
V4134,NA,254.9125
V4657,NA,254.9125
V4731,NA,254.9125
V685,NA,254.9125
V7103,NA,254.9125
V3231,NA,254.90833333333333
V1047,NA,254.9
V1331,NA,254.9
V343,NA,254.9
V348,NA,254.9
V352,NA,254.9
V5209,NA,254.9
V5596,NA,254.9
V7141,NA,254.9
V7598,NA,254.9
V897,NA,254.9
V918,NA,254.9
V923,NA,254.9
V927,NA,254.9
V4232,NA,254.89583333333337
V6026,NA,254.89583333333337
V4950,NA,254.89583333333331
V2992,NA,254.8875
V4748,NA,254.8875
V6010,NA,254.8875
V1078,NA,254.8875
V1615,NA,254.8875
V2568,NA,254.8875
V4388,NA,254.8875
V557,NA,254.8875
V6292,NA,254.8875
V8000,NA,254.8875
V3186,NA,254.88333333333333
V4279,NA,254.88333333333333
V4747,NA,254.88333333333333
V5350,NA,254.88333333333333
V743,NA,254.88333333333333
V1159,NA,254.875
V1160,NA,254.875
V1161,NA,254.875
V1418,NA,254.875
V1655,NA,254.875
V3972,NA,254.875
V4024,NA,254.875
V4105,NA,254.875
V4155,NA,254.875
V4235,NA,254.875
V4236,NA,254.875
V4237,NA,254.875
V4238,NA,254.875
V5320,NA,254.875
V861,NA,254.875
V864,NA,254.875
V865,NA,254.875
V866,NA,254.875
V2450,NA,254.87083333333337
V4096,NA,254.87083333333337
V4386,NA,254.87083333333337
V5139,NA,254.87083333333337
V5592,NA,254.87083333333337
V1327,NA,254.8625
V1493,NA,254.8625
V1543,NA,254.8625
V1791,NA,254.8625
V2059,NA,254.8625
V2514,NA,254.8625
V2948,NA,254.8625
V3230,NA,254.8625
V4345,NA,254.8625
V4596,NA,254.8625
V4687,NA,254.8625
V4815,NA,254.8625
V4820,NA,254.8625
V4824,NA,254.8625
V6056,NA,254.8625
V690,NA,254.8625
V6952,NA,254.8625
V7147,NA,254.8625
V8067,NA,254.8625
V4338,NA,254.8625
V1563,NA,254.85833333333335
V1942,NA,254.85833333333335
V2344,NA,254.85833333333332
V1978,NA,254.85
V3942,NA,254.85
V3944,NA,254.85
V3945,NA,254.85
V3946,NA,254.85
V3947,NA,254.85
V2246,NA,254.85
V4613,NA,254.85
V5378,NA,254.85
V5936,NA,254.85
V7164,NA,254.85
V8541,NA,254.85
V5713,NA,254.84583333333336
V1109,NA,254.84583333333333
V2234,NA,254.84583333333333
V6100,NA,254.84583333333333
V6973,NA,254.84583333333333
V7011,NA,254.84583333333333
V7052,NA,254.84583333333333
V1283,NA,254.8375
V214,NA,254.8375
V215,NA,254.8375
V216,NA,254.8375
V236,NA,254.8375
V237,NA,254.8375
V242,NA,254.8375
V2545,NA,254.8375
V3898,NA,254.8375
V4755,NA,254.8375
V4758,NA,254.8375
V4759,NA,254.8375
V4760,NA,254.8375
V614,NA,254.8375
V635,NA,254.8375
V640,NA,254.8375
V644,NA,254.8375
V2082,NA,254.8375
V3041,NA,254.8375
V4391,NA,254.8375
V5652,NA,254.8375
V5954,NA,254.83333333333337
V1892,NA,254.825
V2204,NA,254.825
V729,NA,254.825
V1501,NA,254.825
V2144,NA,254.825
V2610,NA,254.825
V4080,NA,254.825
V4292,NA,254.825
V4301,NA,254.825
V4302,NA,254.825
V4303,NA,254.825
V4304,NA,254.825
V4444,NA,254.825
V4559,NA,254.825
V4574,NA,254.825
V4850,NA,254.825
V5998,NA,254.825
V943,NA,254.825
V1669,NA,254.82083333333333
V2361,NA,254.82083333333333
V4825,NA,254.82083333333333
V673,NA,254.82083333333333
V679,NA,254.82083333333333
V684,NA,254.82083333333333
V688,NA,254.82083333333333
V8028,NA,254.82083333333333
V1070,NA,254.8125
V1186,NA,254.8125
V1376,NA,254.8125
V3919,NA,254.8125
V5351,NA,254.8125
V5741,NA,254.8125
V7559,NA,254.8125
V7591,NA,254.8125
V7955,NA,254.8125
V9783,NA,254.8125
V1889,NA,254.80833333333337
V1080,NA,254.8
V2181,NA,254.8
V2920,NA,254.8
V4043,NA,254.8
V4920,NA,254.8
V5152,NA,254.8
V5161,NA,254.8
V5422,NA,254.8
V578,NA,254.8
V583,NA,254.8
V587,NA,254.8
V680,NA,254.8
V7247,NA,254.8
V4640,NA,254.8
V4861,NA,254.8
V5785,NA,254.79583333333335
V1115,NA,254.79583333333332
V1120,NA,254.79583333333332
V1124,NA,254.79583333333332
V4344,NA,254.79583333333332
V4086,NA,254.7875
V4091,NA,254.7875
V4095,NA,254.7875
V5715,NA,254.7875
V7066,NA,254.7875
V1586,NA,254.7875
V1591,NA,254.7875
V1595,NA,254.7875
V1617,NA,254.7875
V1620,NA,254.7875
V1621,NA,254.7875
V1622,NA,254.7875
V3046,NA,254.7875
V5232,NA,254.7875
V9419,NA,254.7875
V944,NA,254.7875
V945,NA,254.7875
V946,NA,254.7875
V9820,NA,254.7875
V2316,NA,254.78333333333333
V8380,NA,254.78333333333333
V9484,NA,254.78333333333333
V10273,NA,254.775
V1221,NA,254.775
V1524,NA,254.775
V1611,NA,254.775
V1640,NA,254.775
V2360,NA,254.775
V4053,NA,254.775
V5131,NA,254.775
V5281,NA,254.775
V6949,NA,254.775
V7134,NA,254.775
V7157,NA,254.775
V7206,NA,254.775
V7437,NA,254.775
V8350,NA,254.775
V2178,NA,254.77083333333337
V2167,NA,254.7625
V409,NA,254.7625
V1564,NA,254.7625
V1677,NA,254.7625
V1682,NA,254.7625
V1686,NA,254.7625
V1788,NA,254.7625
V2620,NA,254.7625
V3083,NA,254.7625
V4007,NA,254.7625
V4064,NA,254.7625
V4177,NA,254.7625
V4182,NA,254.7625
V4186,NA,254.7625
V4675,NA,254.7625
V4730,NA,254.7625
V5144,NA,254.7625
V672,NA,254.7625
V7509,NA,254.7625
V5177,NA,254.75833333333333
V5740,NA,254.75833333333333
V7085,NA,254.75833333333333
V1503,NA,254.75
V1706,NA,254.75
V1709,NA,254.75
V1710,NA,254.75
V1711,NA,254.75
V1901,NA,254.75
V1902,NA,254.75
V1903,NA,254.75
V1904,NA,254.75
V1944,NA,254.75
V2150,NA,254.75
V2288,NA,254.75
V3921,NA,254.75
V3924,NA,254.75
V3925,NA,254.75
V3926,NA,254.75
V4014,NA,254.75
V4119,NA,254.75
V4776,NA,254.75
V503,NA,254.75
V504,NA,254.75
V505,NA,254.75
V5121,NA,254.75
V5306,NA,254.75
V5584,NA,254.75
V7348,NA,254.75
V7703,NA,254.75
V3100,NA,254.74583333333337
V4265,NA,254.74583333333337
V4949,NA,254.74583333333337
V1746,NA,254.7375
V2567,NA,254.7375
V2905,NA,254.7375
V3882,NA,254.7375
V3884,NA,254.7375
V3885,NA,254.7375
V3886,NA,254.7375
V3887,NA,254.7375
V4036,NA,254.7375
V4387,NA,254.7375
V6101,NA,254.7375
V4671,NA,254.7375
V6070,NA,254.7375
V1003,NA,254.73333333333335
V1382,NA,254.73333333333335
V5349,NA,254.73333333333335
V5874,NA,254.73333333333335
V8065,NA,254.73333333333332
V2600,NA,254.725
V5670,NA,254.725
V6953,NA,254.725
V1048,NA,254.725
V1049,NA,254.725
V1050,NA,254.725
V2652,NA,254.725
V512,NA,254.725
V5288,NA,254.725
V5957,NA,254.725
V7044,NA,254.725
V1779,NA,254.72083333333333
V2100,NA,254.72083333333333
V2390,NA,254.72083333333333
V4991,NA,254.72083333333333
V1430,NA,254.7125
V1790,NA,254.7125
V4231,NA,254.7125
V4343,NA,254.7125
V4436,NA,254.7125
V4704,NA,254.7125
V4814,NA,254.7125
V4819,NA,254.7125
V4823,NA,254.7125
V532,NA,254.7125
V535,NA,254.7125
V536,NA,254.7125
V537,NA,254.7125
V689,NA,254.7125
V8066,NA,254.7125
V874,NA,254.7125
V3038,NA,254.7125
V4281,NA,254.7125
V9775,NA,254.7125
V4807,NA,254.70833333333337
V4891,NA,254.70833333333337
V5668,NA,254.70833333333337
V1977,NA,254.70833333333331
V1638,NA,254.7
V2210,NA,254.7
V2215,NA,254.7
V2219,NA,254.7
V7155,NA,254.7
V1332,NA,254.7
V1547,NA,254.7
V2245,NA,254.7
V2291,NA,254.7
V2586,NA,254.7
V5118,NA,254.7
V5216,NA,254.7
V5254,NA,254.7
V5377,NA,254.7
V6003,NA,254.7
V7058,NA,254.7
V7189,NA,254.7
V4154,NA,254.69583333333333
V6099,NA,254.69583333333333
V1373,NA,254.6875
V3398,NA,254.6875
V6382,NA,254.6875
V8408,NA,254.6875
V3485,NA,254.68333333333337
V1425,NA,254.675
V1526,NA,254.675
V1529,NA,254.675
V1530,NA,254.675
V1531,NA,254.675
V2103,NA,254.675
V2143,NA,254.675
V2203,NA,254.675
V2609,NA,254.675
V2611,NA,254.675
V2655,NA,254.675
V3896,NA,254.675
V3899,NA,254.675
V3900,NA,254.675
V3901,NA,254.675
V4079,NA,254.675
V4443,NA,254.675
V4893,NA,254.675
V5298,NA,254.675
V5646,NA,254.675
V5997,NA,254.675
V6975,NA,254.675
V728,NA,254.675
V1238,NA,254.67083333333335
V5814,NA,254.67083333333335
V8027,NA,254.67083333333335
V1578,NA,254.67083333333332
V1584,NA,254.67083333333332
V1589,NA,254.67083333333332
V1593,NA,254.67083333333332
V1093,NA,254.6625
V1731,NA,254.6625
V2516,NA,254.6625
V4778,NA,254.6625
V4848,NA,254.6625
V5660,NA,254.6625
V7558,NA,254.6625
V9485,NA,254.6625
V9782,NA,254.6625
V5769,NA,254.65833333333336
V4839,NA,254.65833333333333
V7664,NA,254.65833333333333
V1068,NA,254.65
V1071,NA,254.65
V1072,NA,254.65
V1073,NA,254.65
V2078,NA,254.65
V2919,NA,254.65
V3188,NA,254.65
V4206,NA,254.65
V4208,NA,254.65
V4209,NA,254.65
V4210,NA,254.65
V4211,NA,254.65
V434,NA,254.65
V439,NA,254.65
V443,NA,254.65
V4639,NA,254.65
V5966,NA,254.65
V5967,NA,254.65
V5968,NA,254.65
V5969,NA,254.65
V6109,NA,254.65
V7984,NA,254.65
V8453,NA,254.65
V1255,NA,254.65
V4584,NA,254.65
V5151,NA,254.65
V7065,NA,254.6375
V1585,NA,254.6375
V1590,NA,254.6375
V1594,NA,254.6375
V1846,NA,254.6375
V4085,NA,254.6375
V4090,NA,254.6375
V4094,NA,254.6375
V4148,NA,254.6375
V4479,NA,254.6375
V4617,NA,254.6375
V4665,NA,254.6375
V517,NA,254.6375
V521,NA,254.6375
V7041,NA,254.6375
V7043,NA,254.6375
V9418,NA,254.6375
V9849,NA,254.6375
V1753,NA,254.63333333333333
V8379,NA,254.63333333333333
V9483,NA,254.63333333333333
V9848,NA,254.63333333333333
V10272,NA,254.625
V1081,NA,254.625
V1082,NA,254.625
V1083,NA,254.625
V1220,NA,254.625
V12539,NA,254.625
V1341,NA,254.625
V1342,NA,254.625
V1343,NA,254.625
V1344,NA,254.625
V1630,NA,254.625
V2293,NA,254.625
V4216,NA,254.625
V4768,NA,254.625
V5613,NA,254.625
V7010,NA,254.625
V7436,NA,254.625
V7974,NA,254.625
V9379,NA,254.625
V1411,NA,254.62083333333337
V2244,NA,254.62083333333337
V1676,NA,254.6125
V1681,NA,254.6125
V1685,NA,254.6125
V2236,NA,254.6125
V3185,NA,254.6125
V3395,NA,254.6125
V4176,NA,254.6125
V4181,NA,254.6125
V4185,NA,254.6125
V5039,NA,254.6125
V5953,NA,254.6125
V6938,NA,254.6125
V6960,NA,254.6125
V7132,NA,254.6125
V7245,NA,254.6125
V7508,NA,254.6125
V1549,NA,254.6125
V1675,NA,254.60833333333335
V1680,NA,254.60833333333335
V1684,NA,254.60833333333335
V2551,NA,254.60833333333335
V1943,NA,254.6
V2763,NA,254.6
V410,NA,254.6
V411,NA,254.6
V412,NA,254.6
V11538,NA,254.6
V2287,NA,254.6
V2301,NA,254.6
V2621,NA,254.6
V2622,NA,254.6
V2623,NA,254.6
V5249,NA,254.6
V5305,NA,254.6
V7162,NA,254.6
V7347,NA,254.6
V7610,NA,254.6
V7702,NA,254.6
V9440,NA,254.6
V9887,NA,254.6
V4431,NA,254.59583333333333
V7961,NA,254.59583333333333
V10148,NA,254.5875
V1941,NA,254.5875
V2904,NA,254.5875
V3487,NA,254.5875
V4117,NA,254.5875
V4120,NA,254.5875
V4121,NA,254.5875
V4122,NA,254.5875
V4441,NA,254.5875
V4576,NA,254.5875
V5618,NA,254.5875
V6248,NA,254.5875
V6458,NA,254.5875
V1417,NA,254.58333333333337
V4247,NA,254.58333333333337
V6009,NA,254.58333333333337
V1253,NA,254.58333333333331
V1259,NA,254.58333333333331
V1264,NA,254.58333333333331
V1268,NA,254.58333333333331
V2599,NA,254.575
V5669,NA,254.575
V1287,NA,254.575
V1296,NA,254.575
V1297,NA,254.575
V1298,NA,254.575
V1299,NA,254.575
